시설종류,순번,장사시설명,품목분류,품목,규격,금액
봉안시설,3140,마라나타하늘정원,부부단,안치단(3단)-부부단(일시납입기준),"가로 53Cm, 세로 26Cm",7000000
봉안시설,3141,마라나타하늘정원,부부단,안치단(4단)-부부단(일시납입기준),"가로 53Cm, 세로 26Cm",10000000
봉안시설,3142,마라나타하늘정원,부부단,안치단(5단)-부부단(일시납입기준),"가로 53Cm, 세로 26Cm",10000000
봉안시설,3143,마라나타하늘정원,부부단,안치단(6단)-부부단(일시납입기준),"가로 53Cm, 세로 26Cm",10000000
봉안시설,3144,마라나타하늘정원,부부단,안치단(7단)-부부단(일시납입기준),"가로 53Cm, 세로 26Cm",7000000
봉안시설,3145,마라나타하늘정원,부부단,안치단(8단)-부부단(일시납입기준),"가로 53Cm, 세로 26Cm",3000000
봉안시설,3146,마라나타하늘정원,개인단,"안치단(1단)-개인단(분할납입기준,12개월)","가로 28Cm, 세로 26Cm",1750000
봉안시설,3147,마라나타하늘정원,개인단,"안치단(2단)-개인단(분할납입기준,12개월)","가로 28Cm, 세로 26Cm",2750000
봉안시설,3148,마라나타하늘정원,개인단,"안치단(3단)-개인단(분할납입기준,12개월)","가로 28Cm, 세로 26Cm",3750000
봉안시설,3149,마라나타하늘정원,개인단,"안치단(4단)-개인단(분할납입기준,12개월)","가로 28Cm, 세로 26Cm",5500000
봉안시설,3150,마라나타하늘정원,개인단,"안치단(5단)-개인단(분할납입기준,12개월)","가로 28Cm, 세로 26Cm",5500000
봉안시설,3151,마라나타하늘정원,개인단,"안치단(6단)-개인단(분할납입기준,12개월)","가로 28Cm, 세로 26Cm",5500000
봉안시설,3152,마라나타하늘정원,개인단,"안치단(7단)-개인단(분할납입기준,12개월)","가로 28Cm, 세로 26Cm",3750000
봉안시설,3153,마라나타하늘정원,개인단,"안치단(8단)-개인단(분할납입기준,12개월)","가로 28Cm, 세로 26Cm",1750000
봉안시설,3154,마라나타하늘정원,부부단,"안치단(1단)-부부단(분할납입기준,12개월)","가로 53Cm, 세로 26Cm",3500000
봉안시설,3155,마라나타하늘정원,부부단,"안치단(2단)-부부단(분할납입기준,12개월)","가로 53Cm, 세로 26Cm",5500000
봉안시설,3156,마라나타하늘정원,부부단,"안치단(3단)-부부단(분할납입기준,12개월)","가로 53Cm, 세로 26Cm",7500000
봉안시설,3157,마라나타하늘정원,부부단,"안치단(4단)-부부단(분할납입기준,12개월)","가로 53Cm, 세로 26Cm",11000000
봉안시설,3158,마라나타하늘정원,부부단,"안치단(5단)-부부단(분할납입기준,12개월)","가로 53Cm, 세로 26Cm",11000000
봉안시설,3159,마라나타하늘정원,부부단,"안치단(6단)-부부단(분할납입기준,12개월)","가로 53Cm, 세로 26Cm",11000000
봉안시설,3160,마라나타하늘정원,부부단,"안치단(7단)-부부단(분할납입기준,12개월)","가로 53Cm, 세로 26Cm",7500000
봉안시설,3161,마라나타하늘정원,부부단,"안치단(8단)-부부단(분할납입기준,12개월)","가로 53Cm, 세로 26Cm",3500000
봉안시설,3162,마라나타하늘정원,개인단,"안치단(1단)-개인단(분할납입기준,36개월)","가로 28Cm, 세로 26Cm",2000000
봉안시설,3163,마라나타하늘정원,개인단,"안치단(2단)-개인단(분할납입기준,36개월)","가로 28Cm, 세로 26Cm",3000000
봉안시설,3164,마라나타하늘정원,개인단,"안치단(3단)-개인단(분할납입기준,36개월)","가로 28Cm, 세로 26Cm",4000000
봉안시설,3165,마라나타하늘정원,개인단,"안치단(4단)-개인단(분할납입기준,36개월)","가로 28Cm, 세로 26Cm",6000000
봉안시설,3166,마라나타하늘정원,개인단,"안치단(5단)-개인단(분할납입기준,36개월)","가로 28Cm, 세로 26Cm",6000000
봉안시설,3167,마라나타하늘정원,개인단,"안치단(6단)-개인단(분할납입기준,36개월)","가로 28Cm, 세로 26Cm",6000000
봉안시설,3168,마라나타하늘정원,개인단,"안치단(7단)-개인단(분할납입기준,36개월)","가로 28Cm, 세로 26Cm",4000000
봉안시설,3169,마라나타하늘정원,개인단,"안치단(8단)-개인단(분할납입기준,36개월)","가로 28Cm, 세로 26Cm",2000000
봉안시설,3170,마라나타하늘정원,부부단,"안치단(1단)-부부단(분할납입기준,36개월)","가로 53Cm, 세로 26Cm",4000000
봉안시설,3171,마라나타하늘정원,부부단,"안치단(2단)-부부단(분할납입기준,36개월)","가로 53Cm, 세로 26Cm",6000000
봉안시설,3172,마라나타하늘정원,부부단,"안치단(3단)-부부단(분할납입기준,36개월)","가로 53Cm, 세로 26Cm",8000000
봉안시설,3173,마라나타하늘정원,부부단,"안치단(4단)-부부단(분할납입기준,36개월)","가로 53Cm, 세로 26Cm",12000000
봉안시설,3174,마라나타하늘정원,부부단,"안치단(5단)-부부단(분할납입기준,36개월)","가로 53Cm, 세로 26Cm",12000000
봉안시설,3175,마라나타하늘정원,부부단,"안치단(6단)-부부단(분할납입기준,36개월)","가로 53Cm, 세로 26Cm",12000000
봉안시설,3176,마라나타하늘정원,부부단,"안치단(7단)-부부단(분할납입기준,36개월)","가로 53Cm, 세로 26Cm",8000000
봉안시설,3177,마라나타하늘정원,부부단,"안치단(8단)-부부단(분할납입기준,36개월)","가로 53Cm, 세로 26Cm",4000000
봉안시설,3178,마라나타하늘정원,부부단,"관리비(1기 안치 기준),부부단-10년 선납함",년 10만원,100000
봉안시설,3179,마라나타하늘정원,개인단,"관리비(1기 안치 기준),개인단-10년 선납함",년   5만원,50000
봉안시설,3180,김천추모공원,개인단,1단,,1500000
봉안시설,3181,김천추모공원,개인단,2단,,2000000
봉안시설,3182,김천추모공원,개인단,3단,,2500000
봉안시설,3183,김천추모공원,개인단,4단,,3000000
봉안시설,3184,김천추모공원,개인단,5단,,3500000
봉안시설,3185,김천추모공원,개인단,6단,,3000000
봉안시설,3186,김천추모공원,개인단,7단,,2000000
봉안시설,3187,김천추모공원,개인단,8단,,1500000
봉안시설,3188,김천추모공원,개인단,9단,,1000000
봉안시설,3189,무궁화추모공원,개인단,개인 1단,VIP실 ,2450000
봉안시설,3190,무궁화추모공원,개인단,개인 2단,VIP실,3850000
봉안시설,3191,무궁화추모공원,개인단,개인 3단,VIP실,4900000
봉안시설,3192,무궁화추모공원,개인단,개인 4단,VIP실,4900000
봉안시설,3193,무궁화추모공원,개인단,개인 5단,VIP실,4900000
봉안시설,3194,무궁화추모공원,개인단,개인 6단,VIP실,3850000
봉안시설,3195,무궁화추모공원,개인단,개인 7단,VIP실,2800000
봉안시설,3196,무궁화추모공원,부부단,부부 1단,VIP실,4550000
봉안시설,3197,무궁화추모공원,부부단,부부 2단,VIP실,7350000
봉안시설,3198,무궁화추모공원,부부단,부부 3단,VIP실,9100000
봉안시설,3199,무궁화추모공원,부부단,부부 4단,VIP실,9100000
봉안시설,3200,무궁화추모공원,부부단,부부 5단,VIP실,9100000
봉안시설,3201,무궁화추모공원,부부단,부부 6단,VIP실,7350000
봉안시설,3202,무궁화추모공원,부부단,부부 7단,VIP실,5250000
봉안시설,3203,무궁화추모공원,기타,1단,특실,18200000
봉안시설,3204,무궁화추모공원,기타,2단,특실,21000000
봉안시설,3205,무궁화추모공원,기타,3단,특실,21000000
봉안시설,3206,무궁화추모공원,기타,4단,특실,18200000
봉안시설,3207,무궁화추모공원,기타,4위,가족실,24500000
봉안시설,3208,무궁화추모공원,기타,6위,가족실,35000000
봉안시설,3209,무궁화추모공원,기타,8위,가족실,49000000
봉안시설,3210,무궁화추모공원,기타,10위,가족실,56000000
봉안시설,3211,무궁화추모공원,기타,12위,가족실,70000000
봉안시설,3212,무궁화추모공원,개인단,개인 1단,고급실 (임대 10년),1050000
봉안시설,3213,무궁화추모공원,개인단,개인 2단,고급실 (임대 10년),1750000
봉안시설,3214,무궁화추모공원,개인단,개인 3단,고급실 (임대 10년),2100000
봉안시설,3215,무궁화추모공원,개인단,개인 4단,고급실 (임대 10년),2100000
봉안시설,3216,무궁화추모공원,개인단,개인 5단,고급실 (임대 10년),2100000
봉안시설,3217,무궁화추모공원,개인단,개인 6단,고급실 (임대 10년),1750000
봉안시설,3218,무궁화추모공원,개인단,개인 7단,고급실 (임대 10년),1400000
봉안시설,3219,무궁화추모공원,부부단,부부 1단,고급실 (임대 10년),2100000
봉안시설,3220,무궁화추모공원,부부단,부부 2단,고급실 (임대 10년),3500000
봉안시설,3221,무궁화추모공원,부부단,부부3단,고급실 (임대 10년),4200000
봉안시설,3222,무궁화추모공원,부부단,부부 4단,고급실 (임대10년),4200000
봉안시설,3223,무궁화추모공원,부부단,부부 5단,고급실 (임대 10년),4200000
봉안시설,3224,무궁화추모공원,부부단,부부 6단,고급실 (임대 10년),3500000
봉안시설,3225,무궁화추모공원,부부단,부부 7단,고급실 (임대 10년),2800000
봉안시설,3226,무궁화추모공원,개인단,개인 1단,고급실,1750000
봉안시설,3227,무궁화추모공원,개인단,개인 2단,고급실,3150000
봉안시설,3228,무궁화추모공원,개인단,개인 3단 ,고급실,4200000
봉안시설,3229,무궁화추모공원,개인단,개인 4단,고급실,4200000
봉안시설,3230,무궁화추모공원,개인단,개인 5단,고급실,4200000
봉안시설,3231,무궁화추모공원,개인단,개인 6단,고급실,3150000
봉안시설,3232,무궁화추모공원,개인단,개인 7단,고급실,2100000
봉안시설,3233,무궁화추모공원,부부단,부부 1단 ,고급실,3150000
봉안시설,3234,무궁화추모공원,부부단,부부 2단,고급실,5950000
봉안시설,3235,무궁화추모공원,부부단,부부 3단,고급실,7700000
봉안시설,3236,무궁화추모공원,부부단,부부 4단,고급실,7700000
봉안시설,3237,무궁화추모공원,부부단,부부 5단,고급실,7700000
봉안시설,3238,무궁화추모공원,부부단,부부 6단,고급실,5950000
봉안시설,3239,무궁화추모공원,부부단,부부 7단,고급실,3850000
봉안시설,3240,무궁화추모공원,기타,관리비,"연 50,000원 / 5년치 선납",50000
봉안시설,3241,증평군 추모의 집 ,개인단,사용료 ,15년,200000
봉안시설,3242,증평군 추모의 집 ,개인단,관리비,15년,540000
봉안시설,3243,쌍용사 봉안탑,개인단,봉안탑,소,6500000
봉안시설,3244,쌍용사 봉안탑,개인단,봉안탑,중,7500000
봉안시설,3245,쌍용사 봉안탑,개인단,봉안탑,대,10000000
봉안시설,3246,천주교안성추모공원(봉안),개인단,천상담 1단,,3370000
봉안시설,3247,천주교안성추모공원(봉안),개인단,천상담 2~6단,,4220000
봉안시설,3248,천주교안성추모공원(봉안),부부단,천상담 1단,,5050000
봉안시설,3249,천주교안성추모공원(봉안),부부단,천상담 2~6단,,6330000
봉안시설,3250,천주교안성추모공원(봉안),개인단,하늘담 1단,,1700000
봉안시설,3251,천주교안성추모공원(봉안),개인단,하늘담 2단,,2200000
봉안시설,3252,천주교안성추모공원(봉안),개인단,하늘담 3~6단,,2900000
봉안시설,3253,천주교안성추모공원(봉안),개인단,하늘담 7단,,2500000
봉안시설,3254,천주교안성추모공원(봉안),개인단,하늘담 8단,,2100000
봉안시설,3255,천주교안성추모공원(봉안),부부단,하늘담 1단,,2890000
봉안시설,3256,천주교안성추모공원(봉안),부부단,하늘담 2단,,3740000
봉안시설,3257,천주교안성추모공원(봉안),부부단,하늘담 3~6단,,4930000
봉안시설,3258,천주교안성추모공원(봉안),부부단,하늘담 7단,,4250000
봉안시설,3259,천주교안성추모공원(봉안),부부단,하늘담 8단,,3570000
봉안시설,3260,천주교안성추모공원(봉안),부부단,하늘담 9단,,3060000
봉안시설,3261,천주교안성추모공원(봉안),기타,관리비 1인,10년,500000
봉안시설,3262,천주교안성추모공원(봉안),기타,관리비 2인,10년,700000
봉안시설,3263,정각사봉안당,개인단,특별실,,15000000
봉안시설,3264,정각사봉안당,개인단,특별실,,10000000
봉안시설,3265,정각사봉안당,개인단,일반실,,7000000
봉안시설,3266,정각사봉안당,개인단,일반실,,3000000
봉안시설,3267,석예정사,개인단,석예1관 8단,관리비 1년* 5만원(5년선납)= 25만원,3000000
봉안시설,3268,석예정사,개인단,석예1관 7단,관리비 1년* 5만원(5년선납)= 25만원,4500000
봉안시설,3269,석예정사,개인단,석예1관 6단,관리비 1년* 5만원(5년선납)= 25만원,7000000
봉안시설,3270,석예정사,개인단,석예1관 5단,관리비 1년* 5만원(5년선납)= 25만원,8000000
봉안시설,3271,석예정사,개인단,석예1관 4단,관리비 1년* 5만원(5년선납)= 25만원,8000000
봉안시설,3272,석예정사,개인단,석예1관 3단,관리비 1년* 5만원(5년선납)= 25만원,7000000
봉안시설,3273,석예정사,개인단,석예1관 2단,관리비 1년* 5만원(5년선납)= 25만원,6000000
봉안시설,3274,석예정사,개인단,석예1관 1단,관리비 1년* 5만원(5년선납)= 25만원,5000000
봉안시설,3275,석예정사,개인단,석예2관 8단,관리비 1년* 5만원(5년선납)= 25만원,2500000
봉안시설,3276,석예정사,개인단,석예2관 7단,관리비 1년* 5만원(5년선납)= 25만원,3500000
봉안시설,3277,석예정사,개인단,석예2관 6단,관리비 1년* 5만원(5년선납)= 25만원,6000000
봉안시설,3278,석예정사,개인단,석예2관 5단,관리비 1년* 5만원(5년선납)= 25만원,7000000
봉안시설,3279,석예정사,개인단,석예2관 4단,관리비 1년* 5만원(5년선납)= 25만원,7000000
봉안시설,3280,석예정사,개인단,석예2관 3단,관리비 1년* 5만원(5년선납)= 25만원,6000000
봉안시설,3281,석예정사,개인단,석예2관 2단,관리비 1년* 5만원(5년선납)= 25만원,5000000
봉안시설,3282,석예정사,개인단,석예2관 1단,관리비 1년* 5만원(5년선납)= 25만원,4000000
봉안시설,3283,양평추모공원 더포레,개인단,프리미엄 8단,,2000000
봉안시설,3284,양평추모공원 더포레,개인단,프리미엄 7단,,3000000
봉안시설,3285,양평추모공원 더포레,개인단,프리미엄 6단,,6000000
봉안시설,3286,양평추모공원 더포레,개인단,프리미엄 5단,,7000000
봉안시설,3287,양평추모공원 더포레,개인단,프리미엄 4단,,7000000
봉안시설,3288,양평추모공원 더포레,개인단,프리미엄 3단,,6000000
봉안시설,3289,양평추모공원 더포레,개인단,프리미엄 2단,,4000000
봉안시설,3290,양평추모공원 더포레,개인단,프리미엄 1단,,2500000
봉안시설,3291,하늘문,개인단,납골당,30cm*30cm,2500000
봉안시설,3292,(재)한국SGI청도평화공원,개인단,개인8단,봉안공양금(1기),770000
봉안시설,3293,(재)한국SGI청도평화공원,개인단,개인7단,봉안공양금(1기),1370000
봉안시설,3294,(재)한국SGI청도평화공원,개인단,개인6단,봉안공양금(1기),1670000
봉안시설,3295,(재)한국SGI청도평화공원,개인단,개인5단,봉안공양금(1기),1670000
봉안시설,3296,(재)한국SGI청도평화공원,개인단,개인4단,봉안공양금(1기),1470000
